4.69373973258,3.40435926435,2
40.0145959869,45.8722944912,1
6.46956554829,12.9032056156,2
48.6684316884,53.0320246343,1
6.803966719,3.71100961563,2
55.4656397154,48.256018161,1
10.3689296812,8.21531738098,2
49.0723443108,51.6947614107,1
0.974828519247,14.2785795007,2
44.2297087681,51.0612386305,1
15.4826207386,14.7514061405,2
50.1260981686,46.852676605,1
14.2819927159,9.11034476116,2
52.6413753979,52.7139805526,1
10.980047074,8.6729094923,2
44.0489589928,54.025515514,1
1.73755610983,10.0975122044,2
51.4490255219,44.3557766982,1
22.6664087275,15.3847715238,2
49.9759934973,52.6830453711,1
13.7978201933,9.42281916765,2
49.3329252525,48.6921875922,1
7.7707132951,5.82068355226,2
48.7129261652,47.3461096608,1
2.02738428423,6.0353318857,2
48.2041473223,51.3531165372,1
2.48109314461,6.50399306789,2
52.7270894605,51.4263943626,1
9.12048827581,9.48950910308,2
43.2811303002,44.728228926,1
12.8223661408,15.3847380074,2
52.0752417047,54.4452350996,1
13.6770800753,10.0204572295,2
45.5225989087,53.3945520354,1
12.3880763667,1.83012744624,2
49.5637512094,49.089397344,1
5.26319354896,9.07571021788,2
47.3756055516,46.1464294116,1
7.57369323876,10.9073039514,2
48.1805000024,44.0009364241,1
6.02940856492,6.44474063509,2
51.167922246,51.1314672398,1
6.99742188244,2.91612444422,2
50.6353650694,44.6860499071,1
14.432541186,6.05690372344,2
48.6862654678,46.5832332117,1
16.5033994277,7.56669371114,2
52.2724508202,47.7776680012,1
8.67410182703,8.53899511691,2
53.7250616068,51.2773678172,1
7.91117412542,7.3765791545,2
50.89344696,49.6339234558,1
3.04416858412,2.19076452172,2
50.1132987371,51.2369792543,1
6.41810651175,11.3178199225,2
45.4314092234,43.1824707668,1
16.9607079845,6.90176092075,2
47.1676430437,49.3273772383,1
7.50782349521,11.2573728322,2
50.9144542453,48.905736832,1
9.6052982685,7.08919569468,2
53.2322892712,47.6441297153,1
5.96648842213,10.7860113247,2
49.1988120367,43.2670895431,1
18.5144785707,3.09017769708,2
55.7718595395,58.9938713434,1
12.0397536778,2.26198572768,2
50.9248298297,53.7089925813,1
10.6050358969,12.093336739,2
46.5765994771,52.130011171,1
8.05919470149,7.15150772846,2
48.4087688452,47.7878355048,1
17.2934298839,9.05819094617,2
44.9411631159,55.408225788,1
1.84065892685,9.77867624753,2
50.9895463103,44.6520243009,1
12.676154044,6.01672206867,2
44.3839204186,50.8575729244,1
11.296914756,14.472988259,2
54.7355945916,54.181952751,1
7.76724657652,9.73204139341,2
50.5819166434,48.8350108622,1
11.0703846035,10.8859339489,2
45.3616548777,51.2918063834,1
9.90917347813,15.8396871261,2
46.0309077487,52.7520216823,1
6.67774364799,6.93947473316,2
48.2450548988,55.2427066268,1
10.6741665756,6.95971197932,2
56.9098204393,56.670553906,1
11.0734417726,11.0816234666,2
51.3341814355,46.2457070189,1
12.112917619,14.8637624013,2
50.5864233517,52.1348735978,1
17.0880240391,13.1926894772,2
51.6666352543,47.2317078641,1
9.27177681369,12.1526283573,2
47.3182212725,55.2459575556,1
15.9756091105,17.0619333088,2
54.8945994718,58.4882588168,1
4.28130182555,14.0395042412,2
56.1179553651,49.2748381358,1
10.0279701732,13.3290340229,2
47.2107807529,49.7441234415,1
4.71185673287,15.318956239,2
47.1459947045,45.3588962494,1
8.83918691155,8.42863804752,2
46.8086621983,48.4626395797,1
17.841705212,6.25520083542,2
54.4129904854,58.2040464544,1
10.4470793029,19.1728579258,2
44.7198304023,46.1758458187,1
10.1120183341,15.2807496652,2
56.1037954157,47.9074719846,1
6.78747226674,17.7219505382,2
44.5939038785,52.5516102058,1
15.7032314385,7.57612486274,2
48.3342226649,45.2101804885,1
8.31701930566,7.26876760433,2
59.2019657487,58.3598051747,1
7.85883759911,5.41119379069,2
41.3143291864,50.5125151429,1
19.0156796253,5.89114128119,2
54.4802760043,44.4862969556,1
6.33078476505,10.5989828868,2
53.2021297912,44.1156785692,1
8.71291554505,5.80792665544,2
45.3610580574,52.6062887142,1
17.1675264604,14.9078506461,2
52.9652979807,50.1292003922,1
7.63248537259,4.31649933673,2
46.9337870235,55.5603922807,1
12.0823515982,13.1250866982,2
50.7235841139,52.2005545795,1
10.6346736307,16.5281513951,2
48.9645444442,50.8751283616,1
10.365511165,6.46776772412,2
45.2889772621,49.3689795908,1
6.94973700474,6.37418232306,2
48.6242332169,42.7498984482,1
1.7120209951,9.20034987868,2
53.8101311444,52.9880757541,1
0.0662020324499,2.64134109762,2
51.0361696312,51.7413356153,1
16.3388660547,9.62556277703,2
45.7328293612,38.6501934782,1
9.69613479532,20.1751822868,2
49.2469838362,54.1959414446,1
11.8658336579,14.5899315709,2
54.3859157825,48.7793351536,1
9.72034599592,1.69811948583,2
46.3272501316,40.7897959897,1
14.4921033964,9.06337766115,2
38.9376509215,54.6597815498,1
14.694140217,9.0601872349,2
53.0462277024,48.5205631367,1
9.24753500616,10.1136279757,2
51.751117044,57.582189397,1
9.92496352354,11.1204306408,2
53.8542242813,52.7765607329,1
8.75127251149,13.1342306318,2
49.9023175763,48.2089364289,1
12.7345863904,10.9825533297,2
49.503401042,51.2808901003,1
5.41797306505,9.12057935288,2
48.2657789876,46.7736465687,1
8.28265531172,6.63250159037,2
48.8953861677,47.0982625548,1
6.67210717481,-1.30274328551,2
43.560900254,48.930941642,1
12.4271123863,20.2980166662,2
47.4679319725,52.4897492366,1
13.5264381387,4.05999385231,2
53.7215757172,55.3786187938,1
13.2295318541,12.2287916754,2
52.746768645,57.037516587,1
11.4428812045,10.3183920643,2
54.8346644764,54.3299016567,1
9.41699912023,8.8430000738,2
47.7988651621,51.7059246157,1
9.67380365091,4.68466452061,2
53.9003793097,57.796251136,1
13.2869561085,10.7323786662,2
43.8560010523,57.3358049392,1
10.1079242544,6.01805229116,2
54.6580462837,48.9678346702,1
3.57826734123,6.37526075344,2
45.9267986953,50.2865861236,1
9.2002739979,17.2940896244,2
47.1542143178,44.6650599775,1
-0.662482139985,5.70871375968,2
54.0242462683,48.3828382627,1
14.876039379,9.1372794261,2
47.4652620822,49.2375368252,1
6.0570343937,15.2359086732,2
52.0350470467,58.93252103,1
7.30043887084,5.18171783888,2
47.0475707456,50.7892532431,1
9.4185897958,10.3541041067,2
54.3251543062,43.1062669914,1
9.74804149246,7.63230176939,2
46.8646714284,55.7459056494,1
8.21743888021,8.36119787479,2
49.5879045256,42.0622483395,1
13.5123241048,9.10775022308,2
41.5332521276,52.4135837285,1
5.62360250828,14.079968425,2
47.119341149,45.9806473833,1
11.1879386537,3.30802937869,2
56.1209859325,49.1815250312,1
1.17959671967,17.3508601661,2
50.8611724777,59.2602765656,1
10.0438566295,4.71154234369,2
52.2421506009,52.121530724,1
4.45245138775,12.1376452436,2
58.9967636884,53.8422437423,1
8.86415030136,8.14793586845,2
50.5126349014,49.5947396163,1
5.7665345025,8.16104161238,2
52.0231634749,46.6270077388,1
11.5642072652,0.151090612887,2
51.9195633005,49.7379196346,1
10.4102260181,12.2303751172,2
46.2510111837,46.4456828257,1
6.89593789331,6.76581668944,2
52.1020518032,41.6387436343,1
2.18658793375,5.19697070569,2
45.4846175505,46.4881413726,1
8.30479398843,7.20766087158,2
58.871076409,50.135083112,1
2.92800722428,13.3493565366,2
52.68743638,50.3688904754,1
9.65134743546,14.7082251009,2
50.0210945839,53.3593458085,1
16.3738915348,12.4973369001,2
44.8843658903,49.7826632285,1
7.52037428051,4.24161375894,2
49.4431689263,44.1854018246,1
10.5003308661,13.2818652087,2
60.7648078081,49.6513654866,1
12.2690659168,9.53021383192,2
50.9240248921,51.440676654,1
7.4861620546,9.75339950652,2
42.0499244226,51.9086972453,1
9.75061170193,3.23117000278,2
49.215306358,53.8740007303,1
20.2029494687,12.2329173908,2
50.6876150613,42.5800012678,1
5.42263194591,8.52801812046,2
56.757149923,47.5619663677,1
8.92573957543,12.2077059504,2
39.6987892642,54.046258217,1
14.4992356573,11.9886411657,2
42.8841172099,49.0253295615,1
10.545348327,6.50933125858,2
49.612469542,47.7813447862,1
11.1262752401,11.8696031658,2
47.7619871919,50.1421379202,1
16.1443328028,6.242368694,2
51.7158935487,56.4445187518,1
19.4124451488,4.99358398279,2
46.9113222744,50.2720063555,1
9.86814096449,16.3929026687,2
48.9047656645,49.8491650839,1
7.88305922037,10.2359901909,2
56.4408210455,53.7544730424,1
7.36853304484,2.51520259858,2
53.7928672281,58.3373574606,1
15.9176035229,4.05361225535,2
50.3962256874,52.7291768953,1
7.78241672055,9.54972840127,2
53.5646726026,51.7647425932,1
5.13046341225,11.5550702161,2
56.2144069301,46.4722625488,1
9.66578876896,11.9140252771,2
52.1574570376,54.8024985067,1
6.45285427439,13.2883454337,2
58.9963342527,52.9769880931,1
16.7031308705,5.27982600251,2
52.0677997976,50.1676841405,1
8.93964654518,7.16195605832,2
45.9344641791,52.2415475655,1
11.3297250967,12.4569210816,2
58.7046253828,49.759987107,1
13.4951780791,7.67629848083,2
44.7672796245,51.9074813508,1
6.05859786718,12.5272188212,2
54.2470613484,41.3350184954,1
6.52785929351,9.26671325571,2
50.4315343011,40.9445136044,1
14.5114227507,2.17668546461,2
55.6010658918,45.7647502744,1
6.52261258629,12.9723287015,2
43.1147531886,56.7512834114,1
11.2823453794,9.43606653701,2
49.2374832259,47.0454061149,1
5.61579924191,7.93744765856,2
47.0378628413,44.8760176541,1
7.55955129596,3.4878021337,2
49.7369127419,42.3473787403,1
13.7717700936,17.2448780339,2
51.3058998605,48.03522686,1
15.7078860006,7.01493849342,2
55.9840372042,44.2467812907,1
13.9954485892,4.65250973976,2
42.3209385536,48.9381757901,1
2.04157668809,10.7416559952,2
47.7342426604,50.0291659856,1
7.67374783713,18.71202489,2
48.9977443961,61.0931265978,1
9.81535481083,19.3761138051,2
49.2249497385,45.2792079479,1
8.74001392777,12.3040722208,2
51.3495478197,50.9304213901,1
5.51827699689,16.9147254206,2
49.8352609798,53.4199627846,1
10.9437635041,4.75130401509,2
52.4718785278,45.5559044656,1
4.61667406394,14.4156584818,2
49.3628697359,53.400804572,1
5.80006175652,5.53919308144,2
56.1869537677,51.2939442656,1
12.2070222603,16.215437043,2
48.953036401,53.2304495801,1
5.73557916623,9.33694982514,2
53.2762369283,47.9646663681,1
11.3987387671,4.94071199625,2
54.4526798451,42.4481806917,1
5.61909951995,8.63934963959,2
42.1452826925,39.5960450207,1
2.2000352867,8.4705812056,2
46.7165654206,47.3285267277,1
7.09610874054,2.29220943734,2
